StudentId;SemesterId;SubjectId;YearsOfStudyId;FirstFifteenMinuteExam;SecondFifteenMinuteExam;ThirdFifteenMinuteExam;FirstFortyFiveMinuteExam;SecondFortyFiveMinuteExam;FinalExam;ModifiedDate
383;1;12;14;9;9,3;9,6;9,9;5,2;5,5;2023-07-26
384;1;1;14;6,4;9,9;8,3;6,7;5,2;8,6;2023-07-26
384;1;2;14;8,3;8,7;9,2;9,6;5,1;5,6;2023-07-26
384;1;3;14;5;7,3;9,6;6,9;9,2;6,5;2023-07-26
384;1;4;14;9,8;7,2;9,5;6,8;9,1;6,4;2023-07-26
384;1;5;14;8,1;9,3;5,4;6,5;7,7;8,8;2023-07-26
384;1;6;14;6,1;8,2;5,3;7,5;9,6;6,7;2023-07-26
384;1;7;14;7;8,9;5,8;7,7;9,6;6,4;2023-07-26
384;1;8;14;8,3;6,2;9;6,8;9,7;7,5;2023-07-26
384;1;9;14;8,6;6,4;9,2;7,1;9,9;7,7;2023-07-26
384;1;10;14;7;7,4;7,8;8,2;8,6;9;2023-07-26
384;1;11;14;7,8;6,1;9,4;7,7;6,1;9,4;2023-07-26
384;1;12;14;7,4;8,6;9,8;6;7,2;8,4;2023-07-26
385;1;1;14;6,5;6,9;7,3;7,8;8,2;8,7;2023-07-26
385;1;2;14;6,4;7;7,7;8,3;9;9,6;2023-07-26
385;1;3;14;6,1;7,6;9;5,5;7;8,4;2023-07-26
385;1;4;14;5;6,8;8,6;5,3;7,1;8,8;2023-07-26
385;1;5;14;5,7;6,5;7,3;8,2;9;9,8;2023-07-26
385;1;6;14;9,9;5,4;5,8;6,3;6,7;7,1;2023-07-26
385;1;7;14;6,5;9,5;7,4;5,3;8,3;6,2;2023-07-26
385;1;8;14;8,9;5,3;6,7;8,1;9,5;5,9;2023-07-26
385;1;9;14;7;9,8;7,6;5,4;8,3;6,1;2023-07-26
385;1;10;14;6,1;8,2;5,3;7,4;9,4;6,5;2023-07-26
385;1;11;14;7,8;8;8,3;8,5;8,8;9;2023-07-26
385;1;12;14;6,7;9,3;6,8;9,3;6,9;9,4;2023-07-26
386;1;1;14;5;8,4;6,8;5,2;8,6;7;2023-07-26
386;1;2;14;5,5;5,4;5,4;5,3;5,2;5,2;2023-07-26
386;1;3;14;9,9;8,2;6,5;9,9;8,2;6,5;2023-07-26
386;1;4;14;9,1;7;9,9;7,7;5,6;8,4;2023-07-26
386;1;5;14;6,1;7,6;9,2;5,7;7,3;8,8;2023-07-26
386;1;6;14;5,9;8,7;6,5;9,4;7,2;5,1;2023-07-26
386;1;7;14;8,9;8,9;8,9;8,8;8,8;8,8;2023-07-26
386;1;8;14;7,9;5,3;7,8;5,3;7,8;5,2;2023-07-26
386;1;9;14;5,1;6,9;8,7;5,5;7,4;9,2;2023-07-26
386;1;10;14;9;6,3;8,6;5,9;8,2;5,5;2023-07-26
386;1;11;14;7,7;7,9;8,2;8,5;8,7;9;2023-07-26
386;1;12;14;9,1;9,3;9,4;9,6;9,8;5;2023-07-26
387;1;1;14;5,3;9,2;8,2;7,1;6;9,9;2023-07-26
387;1;2;14;9;9,3;9,5;9,8;5;5,3;2023-07-26
387;1;3;14;9,9;7,4;5;7,6;5,1;7,7;2023-07-26
387;1;4;14;9,6;7,3;5;7,7;5,4;8,1;2023-07-26
387;1;5;14;6;9,8;8,6;7,4;6,3;5,1;2023-07-26
387;1;6;14;5,3;8,2;6,1;8,9;6,8;9,7;2023-07-26
387;1;7;14;7,6;8,6;9,6;5,7;6,7;7,7;2023-07-26
387;1;8;14;5,3;9,5;8,8;8,1;7,4;6,7;2023-07-26
387;1;9;14;7,1;5,4;8,8;7,2;5,5;8,9;2023-07-26
387;1;10;14;9,3;5,3;6,4;7,4;8,4;9,4;2023-07-26
387;1;11;14;9,3;6,9;9,5;7,1;9,6;7,2;2023-07-26
387;1;12;14;5,9;5,2;9,5;8,8;8,1;7,4;2023-07-26
388;1;1;14;9,1;9,3;9,5;9,7;9,9;5,1;2023-07-26
388;1;2;14;5,8;6,7;7,7;8,7;9,6;5,6;2023-07-26
388;1;3;14;7,3;7,2;7;6,8;6,6;6,5;2023-07-26
388;1;4;14;7,1;7,6;8,2;8,7;9,3;9,8;2023-07-26
388;1;5;14;7,6;8,3;9;9,7;5,4;6,1;2023-07-26
388;1;6;14;7,8;9,3;5,9;7,4;8,9;5,4;2023-07-26
388;1;7;14;7;9,5;6,9;9,4;6,9;9,3;2023-07-26
388;1;8;14;5,3;6,6;8;9,3;5,7;7;2023-07-26
388;1;9;14;5,5;5,7;5,9;6,1;6,3;6,5;2023-07-26
388;1;10;14;8,2;8;7,7;7,5;7,2;7;2023-07-26
388;1;11;14;9,8;8,7;7,6;6,5;5,4;9,4;2023-07-26
388;1;12;14;7,6;8,8;5;6,2;7,4;8,6;2023-07-26
389;1;1;14;6,1;9,9;8,7;7,5;6,3;5,1;2023-07-26
389;1;2;14;7,9;6,9;5,9;9,9;8,9;7,9;2023-07-26
389;1;3;14;7,2;8,5;9,8;6,1;7,4;8,7;2023-07-26
389;1;4;14;7,7;7,7;7,6;7,6;7,6;7,5;2023-07-26
389;1;5;14;8;8,5;8,9;9,3;9,8;5,2;2023-07-26
389;1;6;14;9,9;5,7;6,6;7,4;8,2;9,1;2023-07-26
389;1;7;14;7,2;6,6;6;5,4;9,8;9,2;2023-07-26
389;1;8;14;7,5;5,6;8,7;6,9;5;8,2;2023-07-26
389;1;9;14;8,6;9;9,4;9,8;5,2;5,6;2023-07-26
389;1;10;14;7;8,3;9,5;5,8;7,1;8,4;2023-07-26
389;1;11;14;9,7;7,5;5,4;8,2;6;8,9;2023-07-26
389;1;12;14;6,6;7,2;7,7;8,3;8,9;9,5;2023-07-26
390;1;1;14;5;7,9;5,8;8,6;6,5;9,4;2023-07-26
390;1;2;14;6,9;7,1;7,3;7,5;7,8;8;2023-07-26
390;1;3;14;7,8;5,4;8;5,6;8,2;5,8;2023-07-26
390;1;4;14;6,6;6,6;6,5;6,4;6,4;6,3;2023-07-26
390;1;5;14;8,4;9,5;5,6;6,6;7,7;8,8;2023-07-26
390;1;6;14;7,4;8,4;9,4;5,4;6,4;7,3;2023-07-26
390;1;7;14;9,6;8,8;8;7,1;6,3;5,5;2023-07-26
390;1;8;14;5,6;8;5,4;7,7;5,1;7,5;2023-07-26
390;1;9;14;6,1;8,5;5,8;8,2;5,5;7,9;2023-07-26
390;1;10;14;9;8;7;6,1;5,1;9,1;2023-07-26
390;1;11;14;5;7,7;5,3;8;5,7;8,3;2023-07-26
390;1;12;14;5,3;5,8;6,4;7;7,6;8,2;2023-07-26
391;1;1;14;8,5;6,5;9,5;7,5;5,6;8,6;2023-07-26
391;1;2;14;6,8;6,2;5,6;5,1;9,5;8,9;2023-07-26
391;1;3;14;5,2;7;8,8;5,5;7,3;9,1;2023-07-26
391;1;4;14;7,2;7,5;7,8;8,1;8,4;8,7;2023-07-26
391;1;5;14;6,9;6,7;6,6;6,4;6,2;6,1;2023-07-26
391;1;6;14;7,4;6,3;5,2;9,1;8;6,9;2023-07-26
391;1;7;14;8,6;8,6;8,5;8,5;8,5;8,4;2023-07-26
391;1;8;14;7,1;6,2;5,4;9,5;8,7;7,9;2023-07-26
391;1;9;14;9,1;5,5;6,8;8,2;9,5;5,9;2023-07-26
391;1;10;14;7,2;8,6;5;6,3;7,7;9;2023-07-26
391;1;11;14;8,4;7,3;6,2;5,2;9,1;8;2023-07-26
391;1;12;14;8,1;7,9;7,7;7,5;7,3;7,1;2023-07-26
392;1;1;14;8,1;9,6;6,2;7,8;9,4;6;2023-07-26
392;1;2;14;9,9;5,9;7;8;9;5,1;2023-07-26
392;1;3;14;7,2;6;9,9;8,7;7,6;6,4;2023-07-26
392;1;4;14;7,2;9,7;7,2;9,7;7,2;9,8;2023-07-26
392;1;5;14;7;8,7;5,3;6,9;8,6;5,2;2023-07-26
392;1;6;14;6,8;6,2;5,7;5,1;9,6;9;2023-07-26
392;1;7;14;7,2;6,1;5;8,9;7,8;6,7;2023-07-26
392;1;8;14;7,1;6;9,9;8,8;7,7;6,6;2023-07-26
392;1;9;14;6,1;9,2;7,3;5,4;8,5;6,6;2023-07-26
392;1;10;14;5,7;9,9;9,2;8,4;7,7;6,9;2023-07-26
392;1;11;14;7;9,7;7,4;5;7,7;5,4;2023-07-26
392;1;12;14;5,7;6,2;6,6;7,1;7,6;8,1;2023-07-26
393;1;1;14;9,9;8,9;7,8;6,7;5,6;9,6;2023-07-26
393;1;2;14;5,3;7,9;5,4;7,9;5,5;8;2023-07-26
393;1;3;14;6,8;7,1;7,4;7,6;7,9;8,2;2023-07-26
393;1;4;14;8;7,2;6,4;5,6;9,9;9,1;2023-07-26
393;1;5;14;8,5;9,1;9,7;5,3;5,9;6,5;2023-07-26
393;1;6;14;9,2;5,7;7,2;8,8;5,3;6,8;2023-07-26
393;1;7;14;6,4;5,2;9,1;7,9;6,8;5,6;2023-07-26
393;1;8;14;7,1;6,9;6,7;6,4;6,2;6;2023-07-26
393;1;9;14;7,8;9,2;5,5;6,9;8,2;9,6;2023-07-26
393;1;10;14;6,9;7,6;8,3;9;9,7;5,4;2023-07-26
393;1;11;14;9,2;6,1;8,1;5;7;8,9;2023-07-26
393;1;12;14;6,2;7,2;8,2;9,2;5,2;6,2;2023-07-26
394;1;1;14;9,6;8,7;7,8;6,8;5,9;5;2023-07-26
394;1;2;14;9,9;9;8,1;7,2;6,3;5,4;2023-07-26
394;1;3;14;5,5;8,8;7,1;5,4;8,7;7,1;2023-07-26
394;1;4;14;6,2;7,7;9,2;5,7;7,2;8,7;2023-07-26
394;1;5;14;8,3;9,6;6;7,3;8,6;9,9;2023-07-26
394;1;6;14;7,5;6,2;9,9;8,6;7,3;6;2023-07-26
394;1;7;14;7,4;6,6;5,8;5,1;9,3;8,5;2023-07-26
394;1;8;14;7,7;9,2;5,7;7,3;8,8;5,3;2023-07-26
394;1;9;14;8,4;9,7;6;7,3;8,7;5;2023-07-26
394;1;10;14;9,7;7,5;5,3;8,1;5,9;8,6;2023-07-26
394;1;11;14;8,5;6,9;5,2;8,6;6,9;5,3;2023-07-26
394;1;12;14;8,5;8,5;8,6;8,6;8,6;8,7;2023-07-26
395;1;1;14;5,2;7,3;9,5;6,6;8,7;5,9;2023-07-26
395;1;2;14;7,4;9,1;5,7;7,4;9;5,6;2023-07-26
395;1;3;14;8,5;9,3;5;5,8;6,5;7,3;2023-07-26
395;1;4;14;9,3;7,2;5,1;8;5,9;8,8;2023-07-26
395;1;5;14;6,7;6,9;7;7,1;7,2;7,4;2023-07-26
395;1;6;14;7,9;6,6;5,4;9,2;7,9;6,7;2023-07-26
395;1;7;14;9,1;6,6;9,1;6,6;9;6,5;2023-07-26
395;1;8;14;7,7;6,5;5,3;9;7,8;6,6;2023-07-26
395;1;9;14;9,7;6,5;8,2;5;6,7;8,5;2023-07-26
395;1;10;14;9,5;5,8;7,1;8,3;9,6;5,9;2023-07-26
395;1;11;14;7,2;8,6;5;6,4;7,7;9,1;2023-07-26
395;1;12;14;6,5;8,8;6,1;8,4;5,7;8;2023-07-26
396;1;1;14;5,5;9,1;7,8;6,4;5;8,6;2023-07-26
396;1;2;14;5,6;6,3;7,1;7,8;8,6;9,3;2023-07-26
396;1;3;14;8,5;7,1;5,6;9,2;7,7;6,3;2023-07-26
396;1;4;14;9,9;9,7;9,6;9,4;9,2;9;2023-07-26
396;1;5;14;5,8;8,3;5,8;8,3;5,8;8,3;2023-07-26
396;1;6;14;6,2;5,4;9,5;8,7;7,8;6,9;2023-07-26
396;1;7;14;5,2;8,6;7,1;5,6;9;7,5;2023-07-26
396;1;8;14;6,1;7;7,9;8,8;9,6;5,5;2023-07-26
396;1;9;14;5,6;9,7;8,8;7,9;7;6,1;2023-07-26
396;1;10;14;6;8,8;6,6;9,5;7,3;5,1;2023-07-26
396;1;11;14;7,5;6;9,4;7,8;6,3;9,7;2023-07-26
396;1;12;14;7;9,6;7,1;9,6;7,2;9,7;2023-07-26
397;1;1;14;6,2;7,3;8,5;9,6;5,8;6,9;2023-07-26
397;1;2;14;5,9;8,3;5,7;8,1;5,5;7,9;2023-07-26
397;1;3;14;8,7;6,3;8,9;6,4;9;6,6;2023-07-26
397;1;4;14;8,5;7,9;7,3;6,8;6,2;5,6;2023-07-26
397;1;5;14;8,2;8,3;8,3;8,3;8,3;8,3;2023-07-26
397;1;6;14;9,3;5,4;6,6;7,7;8,9;5;2023-07-26
397;1;7;14;7,3;6,4;5,6;9,7;8,9;8;2023-07-26
397;1;8;14;5,2;6,3;7,4;8,6;9,7;5,9;2023-07-26
397;1;9;14;6,8;6;5,1;9,3;8,5;7,7;2023-07-26
397;1;10;14;8,3;8,5;8,8;9;9,2;9,5;2023-07-26
397;1;11;14;7,7;9,8;6,9;9;6,1;8,2;2023-07-26
397;1;12;14;6;5;8,9;7,9;6,9;5,8;2023-07-26
398;1;1;14;5,6;6,4;7,2;8;8,7;9,5;2023-07-26
398;1;2;14;7;8;8,9;9,9;5,8;6,8;2023-07-26
398;1;3;14;5,4;5;9,6;9,3;8,9;8,6;2023-07-26
398;1;4;14;9,9;7,5;5,1;7,7;5,3;7,8;2023-07-26
398;1;5;14;7,7;5,9;9,2;7,4;5,7;8,9;2023-07-26
398;1;6;14;6,4;9,6;7,8;5,9;9,1;7,3;2023-07-26
398;1;7;14;6,4;5,7;9,9;9,2;8,5;7,7;2023-07-26
398;1;8;14;5,1;7,9;5,6;8,4;6,2;9;2023-07-26
398;1;9;14;7,7;5,4;8,1;5,8;8,6;6,3;2023-07-26
398;1;10;14;9;5;6;7;8;9;2023-07-26
398;1;11;14;5,7;8,5;6,4;9,3;7,2;5;2023-07-26
398;1;12;14;7,7;8,3;8,8;9,4;5;5,6;2023-07-26
399;1;1;14;8,9;9,1;9,2;9,4;9,5;9,6;2023-07-26
399;1;2;14;7,4;6,8;6,2;5,6;5;9,4;2023-07-26
399;1;3;14;6,9;5,9;9,9;8,9;7,9;6,9;2023-07-26
399;1;4;14;7,1;9,3;6,4;8,6;5,8;8;2023-07-26
399;1;5;14;9,5;8,8;8,1;7,5;6,8;6,1;2023-07-26
399;1;6;14;7,3;9,8;7,3;9,8;7,2;9,7;2023-07-26
399;1;7;14;7,8;8,7;9,7;5,6;6,6;7,5;2023-07-26
399;1;8;14;9,2;8,5;7,8;7,1;6,4;5,7;2023-07-26
399;1;9;14;9,9;8,1;6,3;9,5;7,7;5,9;2023-07-26
399;1;10;14;6,4;9,6;7,8;6,1;9,3;7,5;2023-07-26
399;1;11;14;8,1;9,8;6,6;8,3;5,1;6,9;2023-07-26
399;1;12;14;5,8;8,5;6,2;8,9;6,7;9,4;2023-07-26
400;1;1;14;9,2;5,3;6,5;7,7;8,8;5;2023-07-26
400;1;2;14;5,6;8,7;6,7;9,7;7,8;5,8;2023-07-26
400;1;3;14;9,4;8,2;6,9;5,7;9,4;8,2;2023-07-26
400;1;4;14;5,4;6;6,6;7,2;7,8;8,4;2023-07-26
400;1;5;14;7,1;9,3;6,4;8,6;5,7;7,8;2023-07-26
400;1;6;14;7;7,3;7,5;7,7;7,9;8,2;2023-07-26
400;1;7;14;9,7;7,8;5,9;9,1;7,2;5,3;2023-07-26
400;1;8;14;7,2;5,6;9;7,3;5,7;9,1;2023-07-26
400;1;9;14;7,8;6,5;5,1;8,8;7,4;6,1;2023-07-26
400;1;10;14;7,5;7,1;6,6;6,2;5,8;5,4;2023-07-26
400;1;11;14;9,2;8,3;7,3;6,4;5,4;9,5;2023-07-26
400;1;12;14;8,7;5,3;6,8;8,4;5;6,5;2023-07-26
401;1;1;14;5,8;5,3;9,8;9,3;8,8;8,3;2023-07-26
401;1;2;14;5,2;6,1;7;7,8;8,7;9,6;2023-07-26
401;1;3;14;8,4;6;8,7;6,3;8,9;6,5;2023-07-26
401;1;4;14;9,2;5,1;6;6,9;7,9;8,8;2023-07-26
401;1;5;14;9,5;8,1;6,6;5,2;8,8;7,4;2023-07-26
401;1;6;14;7,4;8;8,7;9,4;5;5,7;2023-07-26
401;1;7;14;9,3;9,2;9;8,8;8,6;8,4;2023-07-26
401;1;8;14;7,2;7,3;7,5;7,6;7,7;7,9;2023-07-26
401;1;9;14;5,2;9,7;9,3;8,8;8,3;7,8;2023-07-26
401;1;10;14;5,9;8;5;7;9;6;2023-07-26
401;1;11;14;9,5;8,8;8,1;7,4;6,6;5,9;2023-07-26
401;1;12;14;5,8;6,4;7;7,6;8,2;8,9;2023-07-26
402;1;1;14;7,3;9,5;6,6;8,8;5,9;8,1;2023-07-26
402;1;2;14;5,2;7,1;9,1;6,1;8;5;2023-07-26
402;1;3;14;5,6;7,4;9,3;6,1;7,9;9,7;2023-07-26
402;1;4;14;9,4;6,1;7,8;9,5;6,2;7,9;2023-07-26
402;1;5;14;5,4;9,7;9;8,3;7,6;6,9;2023-07-26
402;1;6;14;8,4;6,2;9;6,8;9,6;7,5;2023-07-26
402;1;7;14;6,1;6,9;7,6;8,4;9,1;9,9;2023-07-26
402;1;8;14;9,2;6,7;9,3;6,9;9,4;7;2023-07-26
402;1;9;14;8,9;8,1;7,3;6,5;5,7;9,9;2023-07-26
402;1;10;14;9,5;6,4;8,4;5,3;7,2;9,1;2023-07-26
402;1;11;14;5,7;7,1;8,5;5;6,4;7,8;2023-07-26
402;1;12;14;7;7,2;7,4;7,6;7,8;8;2023-07-26
403;1;1;14;6,9;6,3;5,8;5,2;9,6;9;2023-07-26
403;1;2;14;6;9,6;8,3;6,9;5,6;9,3;2023-07-26
403;1;3;14;7,9;8,5;9,2;9,8;5,5;6,1;2023-07-26
403;1;4;14;5,6;8,1;5,6;8,1;5,6;8,1;2023-07-26
403;1;5;14;9,2;7,1;5;7,9;5,7;8,6;2023-07-26
403;1;6;14;8,4;7,9;7,4;6,9;6,4;5,9;2023-07-26
403;1;7;14;9,8;6,7;8,7;5,6;7,5;9,5;2023-07-26
403;1;8;14;6,4;7;7,5;8,1;8,6;9,1;2023-07-26
403;1;9;14;8,1;8,5;8,8;9,2;9,6;9,9;2023-07-26
403;1;10;14;8,1;5,5;8;5,4;7,9;5,3;2023-07-26
403;1;11;14;6,2;8,9;6,6;9,2;6,9;9,6;2023-07-26
403;1;12;14;9,2;7,6;6,1;9,6;8;6,5;2023-07-26
404;1;1;14;8,9;8,7;8,6;8,4;8,3;8,1;2023-07-26
404;1;2;14;8,6;8,6;8,6;8,6;8,7;8,7;2023-07-26
404;1;3;14;9,7;5,4;6,1;6,8;7,6;8,3;2023-07-26
404;1;4;14;7,4;5;7,5;5,1;7,6;5,2;2023-07-26
404;1;5;14;7;5,4;8,8;7,2;5,6;9,1;2023-07-26
404;1;6;14;5,8;7,5;9,1;5,7;7,3;8,9;2023-07-26
404;1;7;14;5,5;8,7;6,9;5,1;8,3;6,5;2023-07-26
404;1;8;14;8,2;7,3;6,5;5,6;9,8;9;2023-07-26
404;1;9;14;6,1;9,8;8,6;7,3;6,1;9,9;2023-07-26
404;1;10;14;8,6;6,8;9,9;8;6,2;9,3;2023-07-26
404;1;11;14;8;6,5;9,9;8,4;6,8;5,3;2023-07-26
404;1;12;14;6,9;7,1;7,3;7,5;7,6;7,8;2023-07-26
405;1;1;14;6,4;9,8;8,2;6,6;5;8,4;2023-07-26
405;1;2;14;5,2;6,7;8,1;9,5;5,9;7,4;2023-07-26
405;1;3;14;6,7;5,8;9,9;9;8,1;7,2;2023-07-26
405;1;4;14;9,4;5,2;6;6,9;7,7;8,6;2023-07-26
405;1;5;14;6,3;5,1;9;7,8;6,7;5,5;2023-07-26
405;1;6;14;5;6,5;8;9,5;6;7,5;2023-07-26
405;1;7;14;9,8;7,2;9,5;6,9;9,2;6,6;2023-07-26
405;1;8;14;6,3;8,8;6,4;9;6,6;9,2;2023-07-26
405;1;9;14;9,5;9;8,4;7,8;7,3;6,7;2023-07-26
405;1;10;14;6,3;8,8;6,2;8,6;6;8,5;2023-07-26
405;1;11;14;7,2;8,7;5,2;6,7;8,2;9,7;2023-07-26
405;1;12;14;8,5;8,4;8,3;8,2;8,1;8;2023-07-26
406;1;1;14;9,5;9,5;9,5;9,5;9,5;9,5;2023-07-26
406;1;2;14;8,7;6;8,3;5,7;8;5,3;2023-07-26
406;1;3;14;7,9;5,2;7,4;9,7;6,9;9,2;2023-07-26
406;1;4;14;6,7;6,8;6,8;6,8;6,9;6,9;2023-07-26
406;1;5;14;6,1;6,2;6,2;6,3;6,4;6,5;2023-07-26
406;1;6;14;8;6,8;5,5;9,2;8;6,7;2023-07-26
406;1;7;14;7,6;7,8;8,1;8,4;8,6;8,9;2023-07-26
406;1;8;14;9,2;8,9;8,6;8,3;8;7,7;2023-07-26
406;1;9;14;8,9;8,2;7,5;6,8;6;5,3;2023-07-26
406;1;10;14;6,4;9,7;8,1;6,5;9,8;8,2;2023-07-26
406;1;11;14;5,5;7,3;9,2;6;7,9;9,7;2023-07-26
406;1;12;14;6,8;6,1;5,3;9,6;8,9;8,2;2023-07-26
407;1;1;14;8,7;5,8;7,9;5;7;9,1;2023-07-26
407;1;2;14;8,7;6,9;5,1;8,3;6,5;9,7;2023-07-26
407;1;3;14;7,1;6,3;5,4;9,6;8,7;7,9;2023-07-26
407;1;4;14;8;5,6;8,2;5,7;8,3;5,9;2023-07-26
407;1;5;14;8,9;7,7;6,4;5,1;8,9;7,6;2023-07-26
407;1;6;14;7,5;9,7;7;9,3;6,5;8,8;2023-07-26
407;1;7;14;5,9;7,4;8,8;5,2;6,7;8,1;2023-07-26
407;1;8;14;8,3;9,5;5,8;7,1;8,4;9,7;2023-07-26
407;1;9;14;7,9;8,1;8,3;8,5;8,7;8,9;2023-07-26
407;1;10;14;5,9;6,4;6,8;7,3;7,8;8,2;2023-07-26
407;1;11;14;9,2;8,3;7,3;6,4;5,5;9,6;2023-07-26
407;1;12;14;8,9;5,4;6,9;8,3;9,8;6,2;2023-07-26
408;1;1;14;6,7;7,1;7,5;7,9;8,3;8,7;2023-07-26
408;1;2;14;5,4;6,5;7,6;8,7;9,8;5,9;2023-07-26
408;1;3;14;5,1;6,8;8,5;5,2;6,9;8,6;2023-07-26
408;1;4;14;8,1;6,9;5,8;9,7;8,5;7,4;2023-07-26
408;1;5;14;8,3;8,3;8,4;8,5;8,6;8,7;2023-07-26
408;1;6;14;9,9;5;5,1;5,2;5,3;5,4;2023-07-26
408;1;7;14;9,6;8,6;7,7;6,7;5,7;9,7;2023-07-26
408;1;8;14;7,5;9,9;7,3;9,8;7,2;9,6;2023-07-26
408;1;9;14;6,3;9,8;8,4;6,9;5,4;8,9;2023-07-26
408;1;10;14;6,1;6,9;7,7;8,6;9,4;5,2;2023-07-26
408;1;11;14;7,9;5,5;8;5,5;8,1;5,6;2023-07-26
408;1;12;14;8,2;9,3;5,4;6,5;7,6;8,7;2023-07-26
409;1;1;14;7,9;7,2;6,6;6;5,3;9,7;2023-07-26
409;1;2;14;8,8;6,9;5,1;8,2;6,4;9,5;2023-07-26
409;1;3;14;7;6,1;5,2;9,3;8,4;7,4;2023-07-26
409;1;4;14;8;8;8;8;8,1;8,1;2023-07-26
409;1;5;14;6;8,9;6,7;9,6;7,5;5,3;2023-07-26
409;1;6;14;8,7;7,5;6,3;5;8,8;7,5;2023-07-26
409;1;7;14;7,9;8,8;9,7;5,6;6,5;7,4;2023-07-26
409;1;8;14;9,9;5;5;5,1;5,1;5,2;2023-07-26
409;1;9;14;9,7;9,3;8,9;8,4;8;7,6;2023-07-26
409;1;10;14;9,9;9,7;9,5;9,3;9,1;8,9;2023-07-26
409;1;11;14;5,6;9,4;8,1;6,9;5,6;9,4;2023-07-26
409;1;12;14;7,6;8,2;8,9;9,5;5,2;5,8;2023-07-26
410;1;1;14;7,9;5,2;7,5;9,9;7,2;9,5;2023-07-26
410;1;2;14;6,7;6,5;6,3;6,1;5,9;5,7;2023-07-26
410;1;3;14;7,3;6,1;5;8,8;7,7;6,5;2023-07-26
410;1;4;14;7;9,2;6,3;8,5;5,7;7,9;2023-07-26
410;1;5;14;5,4;6,4;7,4;8,3;9,3;5,3;2023-07-26
410;1;6;14;8,9;9,1;9,3;9,5;9,8;5;2023-07-26
410;1;7;14;5,5;5,3;5;9,7;9,4;9,1;2023-07-26
410;1;8;14;8,5;8;7,6;7,1;6,7;6,2;2023-07-26
410;1;9;14;9,5;7,7;6;9,2;7,4;5,6;2023-07-26
410;1;10;14;8,9;9,7;5,5;6,3;7,1;7,9;2023-07-26
410;1;11;14;5;9,6;9,3;8,9;8,6;8,2;2023-07-26
410;1;12;14;5,7;9,7;8,6;7,6;6,6;5,5;2023-07-26
411;1;1;14;7,9;9,9;7;9;6,1;8,1;2023-07-26
411;1;2;14;9,5;5,9;7,3;8,6;5;6,4;2023-07-26
411;1;3;14;5,9;5,5;5,1;9,8;9,4;9;2023-07-26
411;1;4;14;9;8,2;7,4;6,5;5,7;9,9;2023-07-26
411;1;5;14;6,7;6,1;5,4;9,7;9,1;8,4;2023-07-26
411;1;6;14;7,9;7,4;6,8;6,2;5,6;5,1;2023-07-26
411;1;7;14;5,4;6,2;6,9;7,7;8,4;9,2;2023-07-26
411;1;8;14;7,5;8,8;5,1;6,3;7,6;8,9;2023-07-26
411;1;9;14;5,7;6,4;7;7,7;8,3;9;2023-07-26
411;1;10;14;8,8;6,9;9,9;8;6;9,1;2023-07-26
411;1;11;14;5,1;8,3;6,5;9,7;8;6,2;2023-07-26
411;1;12;14;5,1;5,7;6,3;6,9;7,4;8;2023-07-26
412;1;1;14;5,4;8,6;6,8;5;8,1;6,3;2023-07-26
412;1;2;14;7,9;9,3;5,7;7,1;8,5;5;2023-07-26
412;1;3;14;7,2;5,6;9;7,5;5,9;9,3;2023-07-26
412;1;4;14;9,1;5,5;7;8,4;9,9;6,3;2023-07-26
412;1;5;14;7,9;7,5;7;6,6;6,2;5,7;2023-07-26
412;1;6;14;9,2;8,2;7,3;6,3;5,3;9,4;2023-07-26
412;1;7;14;9,2;6;7,9;9,8;6,7;8,6;2023-07-26
412;1;8;14;6,7;7,3;7,9;8,5;9,1;9,7;2023-07-26
412;1;9;14;9,7;7;9,4;6,7;9,1;6,4;2023-07-26
412;1;10;14;7,5;8,5;9,6;5,6;6,7;7,7;2023-07-26
412;1;11;14;5,2;6,7;8,2;9,7;6,3;7,8;2023-07-26
412;1;12;14;6,5;6,8;7,1;7,4;7,6;7,9;2023-07-26
413;1;1;14;7,5;8,8;5;6,3;7,6;8,8;2023-07-26
413;1;2;14;7,6;9,4;6,3;8,1;9,9;6,8;2023-07-26
413;1;3;14;7,1;8,5;9,9;6,4;7,8;9,2;2023-07-26
413;1;4;14;7,4;5,7;9;7,3;5,6;8,9;2023-07-26
413;1;5;14;5,5;6,6;7,7;8,8;9,9;6,1;2023-07-26
413;1;6;14;9,4;7,4;5,4;8,4;6,4;9,4;2023-07-26
413;1;7;14;8,7;6,5;9,4;7,3;5,2;8,1;2023-07-26
413;1;8;14;8,9;7,5;6;9,6;8,1;6,7;2023-07-26
413;1;9;14;8,7;7,2;5,7;9,3;7,8;6,3;2023-07-26
413;1;10;14;6,3;6,4;6,5;6,6;6,7;6,8;2023-07-26
413;1;11;14;5,1;8;6;9;7;9,9;2023-07-26
413;1;12;14;6,5;7,9;9,4;5,9;7,4;8,9;2023-07-26
414;1;1;14;7,8;6,9;6,1;5,2;9,4;8,5;2023-07-26
414;1;2;14;8,9;5,6;7,3;9,1;5,8;7,5;2023-07-26
414;1;3;14;8,1;8,9;9,6;5,3;6;6,7;2023-07-26
414;1;4;14;6,8;6,9;7;7,2;7,3;7,5;2023-07-26
414;1;5;14;9,4;8,5;7,5;6,6;5,6;9,7;2023-07-26
414;1;6;14;8;5,5;8;5,5;8;5,5;2023-07-26
